ORIGIN,DEST,DISTANCE,CRS_ELAPSED_TIME
MIA,ORD,1197.0,202.1424852071006
MIA,PHL,1013.0,168.788298691301
MIA,PHX,1972.0,306.68428184281845
MIA,RDU,700.0,126.61673151750973
MIA,SAN,2267.0,329.74439461883406
MIA,SAT,1143.0,192.96774193548387
MIA,SEA,2724.0,401.4475138121547
MIA,SFO,2585.0,373.32100708103854
MIA,SJU,1045.0,156.39250567751702
MIA,SLC,2088.0,315.96026490066225
MIA,STL,1068.0,174.45826235093696
MIA,STT,1107.0,161.0415065334358
MIA,STX,1139.0,161.93125
MIA,TPA,204.0,64.19436201780415
MIA,TUL,1168.0,190.60377358490567
MKE,ATL,669.0,123.42381596752368
MKE,BOS,860.0,131.38931297709922
MKE,BWI,641.0,112.06877729257641
MKE,CLE,328.0,76.71062271062272
MKE,CVG,318.0,84.89159891598916
MKE,DAL,850.0,147.8808864265928
MKE,DCA,634.0,108.2720588235294
MKE,DEN,896.0,161.08075813761846
MKE,DFW,853.0,160.5424778761062
MKE,DTW,237.0,74.90080160320642
MKE,EWR,725.0,134.66986899563318
MKE,FLL,1243.0,191.70886075949366
MKE,IAH,984.0,176.92336683417085
MKE,LAS,1524.0,234.17659137577002
MKE,LAX,1756.0,265.2926829268293
MKE,LGA,738.0,128.21946564885496
MKE,MCI,436.0,92.104
MKE,MCO,1066.0,165.65821094793057
MKE,MSP,297.0,79.54551895147007
MKE,MSY,903.0,155.0
MKE,ORD,67.0,54.35015641293013
MKE,PHL,690.0,123.765625
MKE,PHX,1460.0,232.4430894308943
MKE,RSW,1183.0,180.65530303030303
MKE,SAN,1739.0,258.6092715231788
MKE,SEA,1694.0,263.30967741935484
MKE,SFO,1845.0,274.8866498740554
MKE,STL,317.0,75.84988962472406
MKE,TPA,1075.0,165.0632911392405
MKG,ORD,118.0,62.05045871559633
MLB,ATL,442.0,99.42379421221865
MLI,ATL,633.0,115.34615384615384
MLI,DEN,752.0,144.0983606557377
MLI,DTW,373.0,94.52038834951456
MLI,MSP,274.0,83.32475884244373
MLI,ORD,139.0,60.68007662835249
MLU,ATL,448.0,95.58972267536704
MLU,DFW,293.0,82.5190114068441
MLU,IAH,262.0,76.78776529338327
MMH,DEN,780.0,130.42857142857142
MMH,SFO,193.0,68.85714285714286
MOB,ATL,302.0,77.65858754701212
MOB,DFW,539.0,112.15853658536585
MOB,IAH,427.0,97.89287851585877
MOB,ORD,778.0,148.18151815181517
MOT,DEN,604.0,120.28828828828829
MOT,MSP,449.0,94.64121338912133
MQT,DTW,349.0,81.82991202346041
MRY,LAX,266.0,79.34934159566228
MRY,PHX,598.0,112.95542635658914
MRY,SFO,77.0,43.826219512195124
MSN,ATL,707.0,130.7020484171322
MSN,BOS,932.0,120.0
MSN,DEN,826.0,152.04832713754647
MSN,DTW,311.0,80.47352587244283
MSN,EWR,799.0,135.46540880503144
MSN,IAD,684.0,125.0
MSN,IAH,966.0,159.0
MSN,LAX,1687.0,235.0
MSN,LGA,812.0,137.74074074074073
MSN,MSP,228.0,71.76076923076923
MSN,ORD,108.0,58.45685547908946
MSN,RDU,753.0,105.0
MSN,SFO,1772.0,245.33333333333334
MSN,SLC,1174.0,194.53380782918148
MSO,ATL,1800.0,251.57142857142858
MSO,DEN,679.0,124.42791411042944
MSO,MSP,1013.0,155.76579925650557
MSO,ORD,1332.0,195.83928571428572
MSO,SEA,389.0,92.41363636363636
MSO,SFO,769.0,148.0
MSO,SLC,436.0,91.09499136442142
MSP,ABQ,981.0,164.01382488479263
MSP,ABR,257.0,76.17278911564625
MSP,ALB,980.0,148.1711229946524
MSP,ANC,2519.0,356.9080459770115
MSP,ASE,802.0,160.3030303030303
MSP,ATL,907.0,150.58780350084697
MSP,ATW,236.0,69.50523864959256
MSP,AUS,1042.0,166.94864864864866
MSP,AZO,426.0,89.57954545454545
MSP,BDL,1050.0,157.02599179206567
MSP,BIL,748.0,131.4719387755102
MSP,BIS,386.0,90.02344931921331
MSP,BJI,199.0,67.4267955801105
MSP,BMI,375.0,87.53366583541147
MSP,BNA,695.0,130.95996860282574
MSP,BOI,1142.0,188.35979513444303
MSP,BOS,1124.0,167.94241071428573
MSP,BRD,114.0,57.135566188197764
MSP,BUF,735.0,123.12135922330097
MSP,BWI,936.0,147.10531697341514
MSP,BZN,874.0,151.3958587088916
MSP,CID,220.0,69.45776566757493
MSP,CLE,622.0,114.06918238993711
MSP,CLT,930.0,153.9633827375763
MSP,CMH,626.0,112.89121338912133
MSP,CVG,596.0,116.39041095890411
MSP,CWA,175.0,58.705263157894734
MSP,DAY,574.0,111.51886792452831
MSP,DCA,931.0,145.66805845511482
MSP,DEN,680.0,130.71288608435736
MSP,DFW,852.0,155.02561699468916
MSP,DLH,144.0,57.81810832659661
MSP,DSM,232.0,71.6340782122905
MSP,DTW,528.0,103.03326873385014
MSP,EWR,1008.0,163.68638497652583
MSP,FAI,2466.0,345.09375
MSP,FAR,223.0,65.72599531615926
MSP,FCA,1026.0,173.26470588235293
MSP,FLL,1487.0,214.42128279883383
MSP,FNT,491.0,100.17872340425532
MSP,FSD,196.0,64.9786561264822
MSP,FWA,488.0,100.15384615384616
MSP,GEG,1175.0,190.77085781433607
MSP,GFK,284.0,79.82868525896414
MSP,GRB,252.0,68.29666011787819
MSP,GRR,408.0,84.52668360864041
MSP,GTF,887.0,159.7068181818182
MSP,HIB,174.0,66.68954248366013
MSP,HLN,913.0,160.54242424242423
MSP,HNL,3972.0,527.0612244897959
MSP,IAD,908.0,145.36363636363637
MSP,IAH,1034.0,179.38386041439477
MSP,ICT,545.0,113.47991071428571
MSP,IDA,939.0,154.54545454545453
MSP,IMT,257.0,72.76338028169015
MSP,IND,503.0,96.01819923371647
MSP,INL,255.0,70.10687022900764
MSP,ISN,546.0,122.27138643067846
MSP,JAC,872.0,149.41525423728814
MSP,JAX,1174.0,178.83823529411765
MSP,JFK,1029.0,168.91952983725136
MSP,LAN,455.0,96.26683291770574
MSP,LAS,1299.0,205.1165749656121
MSP,LAX,1535.0,245.33525866398796
MSP,LEX,650.0,118.57894736842105
MSP,LGA,1020.0,164.34362307067425
MSP,LNK,331.0,85.69266055045871
MSP,LSE,119.0,56.35733333333334
MSP,MBS,463.0,95.25324675324676
MSP,MCI,393.0,88.48186528497409
MSP,MCO,1310.0,195.59665621734587
MSP,MDW,349.0,89.96613545816733
MSP,MEM,700.0,126.44277108433735
MSP,MIA,1501.0,221.8970760233918
MSP,MKE,297.0,72.80549607423269
MSP,MLI,274.0,75.16025641025641
MSP,MOT,449.0,101.08842105263157
MSP,MSN,228.0,62.16347569955818
MSP,MSO,1013.0,175.67970204841714
MSP,MSY,1039.0,161.37577002053388
MSP,OKC,694.0,135.08038585209005
MSP,OMA,282.0,73.4857324032974
MSP,ORD,334.0,92.23887338913245
MSP,ORF,1045.0,162.37373737373738
MSP,PBI,1451.0,222.2
MSP,PDX,1426.0,225.83487235198263
MSP,PHL,980.0,154.85806712494946
MSP,PHX,1276.0,205.0905152758778
MSP,PIA,342.0,87.99006622516556
MSP,PIT,726.0,121.4319248826291
MSP,PLN,414.0,85.4
MSP,PSC,1254.0,206.78125
MSP,PSP,1454.0,226.48235294117646
MSP,RAP,489.0,106.13082191780822
MSP,RDU,980.0,151.80632411067194
MSP,RHI,190.0,66.87065368567455
MSP,RIC,970.0,154.9008746355685
MSP,RNO,1405.0,217.47826086956522
MSP,ROC,783.0,128.05594405594405
MSP,RST,76.0,46.4811320754717
MSP,RSW,1416.0,203.79924599434497
MSP,SAN,1532.0,234.3524783634933
MSP,SAT,1097.0,184.41981132075472
MSP,SAV,1092.0,165.0
MSP,SBN,411.0,92.77054263565891
MSP,SDF,604.0,119.33333333333333
MSP,SEA,1399.0,224.7349319507453
MSP,SFO,1589.0,254.32292750607007
MSP,SJC,1575.4277566539924,245.15589353612168
MSP,SJU,2404.0,308.44444444444446
MSP,SLC,991.0,171.75803402646503
MSP,SMF,1517.0,234.97536945812809
MSP,SNA,1522.0,237.54666666666665
MSP,STL,448.0,90.05637533106318
MSP,SYR,860.0,133.4764397905759
MSP,TPA,1306.0,190.68532654792196
MSP,TUL,615.0,123.31295843520782
MSP,TUS,1298.0,208.4153005464481
MSP,TVC,376.0,83.7879746835443
MSP,XNA,596.0,121.38502673796792
MSY,ATL,425.0,88.57813465101914
MSY,AUS,444.0,87.21784776902886
MSY,BNA,471.0,85.41517857142857
MSY,BOS,1368.0,194.34246575342465
MSY,BWI,998.0,147.7910602910603
MSY,CLT,651.0,112.63392857142857
MSY,DAL,436.0,85.6519065190652
MSY,DCA,969.0,143.0786082474227
MSY,DEN,1062.0,175.4294041450777
MSY,DFW,447.0,100.83914209115281
MSY,DTW,926.0,153.432387312187
MSY,EWR,1167.0,176.16953035509738
MSY,FLL,674.0,107.76040703052729
MSY,HOU,302.0,72.39035769828926
MSY,IAD,955.0,146.34782608695653
MSY,IAH,305.0,79.87962054301603
MSY,JFK,1182.0,176.94518518518518
MSY,LAS,1500.0,227.02495378927912
MSY,LAX,1670.0,255.55161290322582
MSY,LGA,1183.0,180.04893617021276
MSY,MCI,689.0,113.80494505494505
MSY,MCO,551.0,100.29109341057205
MSY,MDW,825.0,134.39442658092176
MSY,MIA,675.0,114.24335106382979
MSY,MKE,903.0,150.0
MSY,MSP,1039.0,169.2217659137577
MSY,OAK,1903.0,281.85636856368563
MSY,ORD,837.0,153.94478527607362
MSY,PHL,1089.0,165.17484662576686
MSY,PHX,1300.0,204.97762863534675
MSY,SAN,1599.0,236.86813186813185
MSY,SAT,494.0,94.86072423398329
MSY,SEA,2086.0,311.4406779661017
MSY,SFO,1911.0,293.24691358024694
MSY,SLC,1428.0,224.83423913043478
MSY,STL,604.0,102.33388704318936
MSY,TPA,488.0,85.94454887218045
MTJ,ATL,1352.0,197.41176470588235
MTJ,DEN,196.0,63.64179104477612
MTJ,DFW,722.0,130.78494623655914
MTJ,EWR,1795.0,251.79166666666666
MTJ,IAH,927.0,151.13197969543148
MTJ,LAX,666.0,130.54237288135593
MTJ,LGA,1810.0,256.61538461538464
MTJ,ORD,1081.0,166.33333333333334
MTJ,PHX,419.0,101.07692307692308
MTJ,SFO,791.0,138.93333333333334
MVY,BOS,70.0,42.477064220183486
MVY,JFK,173.0,65.21739130434783
MYR,ACY,466.0,78.72727272727273
MYR,ATL,317.0,85.40050377833754
MYR,BOS,738.0,116.17877094972067
MYR,BWI,399.0,85.39622641509433
MYR,CLE,557.0,104.50531914893617
MYR,CRW,356.0,71.78571428571429
MYR,DFW,1048.0,174.95348837209303
MYR,DTW,636.0,117.45696721311475
MYR,EWR,550.0,113.49811320754716
MYR,FLL,529.0,103.32080200501254
MYR,IAG,650.0,110.47368421052632
MYR,LBE,455.26724137931035,87.59051724137932
MYR,LGA,563.0,108.59943582510579
MYR,ORD,753.0,141.87410071942446
MYR,PBG,811.0,127.40506329113924
MYR,PHL,473.0,90.78199052132702
OAJ,ATL,399.0,95.19698239731768
OAK,ABQ,889.0,131.51898734177215
OAK,ATL,2130.0,270.2987951807229
OAK,AUS,1497.0,204.24929178470256
OAK,BNA,1959.0,249.4077134986226
OAK,BOI,512.0,87.68802228412257
OAK,BOS,2694.0,334.9387755102041
OAK,BUR,325.0,65.32691332995438
OAK,BWI,2447.0,306.30434782608694
OAK,CLT,2287.0,290.0
OAK,CMH,2110.0,264.73972602739724
OAK,DAL,1468.0,201.13186813186815
OAK,DEN,957.0,144.03908794788273
OAK,DFW,1457.0,199.3548387096774
OAK,FLL,2576.0,318.2
OAK,GEG,723.0,115.04213483146067
OAK,HNL,2409.0,336.06261180679786
OAK,HOU,1642.0,222.93248945147678
OAK,IAH,1628.0,229.61463414634147
OAK,JFK,2576.0,322.94871794871796
OAK,KOA,2378.0,326.5549295774648
OAK,LAS,407.0,84.78504921521682
OAK,LAX,337.0,78.6108153078203
OAK,LGB,353.0,79.27984150569588
OAK,LIH,2457.0,336.1548117154812
OAK,MCI,1489.0,200.43795620437956
OAK,MDW,1844.0,244.40071556350625
OAK,MSY,1903.0,239.5205479452055
OAK,OGG,2349.0,327.85864661654136
OAK,ONT,362.0,74.11802030456853
OAK,ORD,1836.0,248.74679487179486
OAK,PDX,543.0,96.48843187660668
OAK,PHX,646.0,111.92307692307692
OAK,RNO,181.0,52.288851351351354
OAK,SAN,446.0,85.19043866561597
OAK,SEA,672.0,117.49268292682927
OAK,SLC,588.0,101.47460757156048
OAK,SNA,371.0,82.67757530680551
OAK,STL,1725.0,218.3732057416268
OAK,TUS,747.0,125.0
OGG,ANC,2797.0,363.72727272727275
OGG,BLI,2681.0,348.03333333333336
OGG,DEN,3302.0,401.31904761904764
OGG,DFW,3711.0,434.3781190019194
OGG,HNL,100.0,35.96739249370828
OGG,ITO,121.0,39.0
OGG,KOA,84.0,34.93239152371342
OGG,LAX,2486.0,317.8676893576222
OGG,LIH,201.0,47.0
OGG,OAK,2349.0,299.5172932330827
OGG,ORD,4184.0,474.031746031746
OGG,PDX,2562.0,323.5531197301855
OGG,PHX,2845.0,339.0767824497258
OGG,SAN,2541.0,315.65458937198065
OGG,SEA,2640.0,336.1381132075472
OGG,SFO,2338.0,300.7942001870907
OGG,SJC,2355.0,297.84638554216866
OGG,SMF,2404.0,299.0374639769452
OKC,ATL,761.0,124.99042065805914
OKC,BWI,1180.0,167.5070821529745
OKC,CMH,865.0,140.0
OKC,DAL,181.0,53.976190476190474
OKC,DEN,495.0,102.69220055710306
OKC,DFW,175.0,63.6576117713639
OKC,DTW,900.0,147.272
OKC,EWR,1325.0,203.3
OKC,HOU,419.0,82.96199701937407
OKC,IAH,395.0,91.35416666666667
OKC,LAS,986.0,160.57399723374826
OKC,LAX,1187.0,198.21671826625388
OKC,MDW,691.0,114.67877094972067
OKC,MIA,1222.0,160.0
OKC,MSP,694.0,129.20388349514562
OKC,ORD,693.0,131.36636636636638
OKC,PHX,833.0,143.6195054945055
OKC,SEA,1519.0,253.78176795580112
OKC,SFO,1384.0,225.80662983425415
OKC,SLC,866.0,149.94762684124387
OKC,STL,462.0,80.71646341463415
OMA,ATL,821.0,136.5623556581986
OMA,DAL,585.0,107.23860589812332
OMA,DCA,1012.0,149.07094594594594
OMA,DEN,472.0,100.22161709258484
OMA,DFW,583.0,117.52921348314607
OMA,DTW,651.0,119.78004073319755
OMA,EWR,1134.0,173.03616636528028
OMA,IAH,781.0,143.97288842544316
OMA,LAS,1099.0,174.10980810234543
OMA,LAX,1330.0,217.07749077490774
OMA,LGA,1148.0,179.597609561753
OMA,MCO,1211.0,175.2987012987013
OMA,MDW,423.0,86.21412803532009
OMA,MSP,282.0,77.16517857142857
OMA,ORD,416.0,100.16482582837723
OMA,PDX,1369.0,221.2460567823344
OMA,PHX,1037.0,170.97681854516387
OMA,SEA,1368.0,217.94246575342467
OMA,SFO,1433.0,242.45299145299145
OMA,SLC,840.0,155.63982102908278
OMA,STL,342.0,68.1282316442606
OME,ANC,539.0,84.72712418300654
OME,FAI,521.0,81.0
OME,OTZ,183.0,41.30434782608695
ONT,DEN,819.0,138.77389277389278
ONT,DFW,1188.0,179.97292418772562
ONT,IAH,1334.0,195.4390243902439
ONT,LAS,197.0,58.64678899082569
ONT,LAX,47.0,30.0
ONT,MDW,1706.0,230.74792243767314
ONT,OAK,362.0,74.4102672889266
ONT,PDX,838.0,138.77859391395592
ONT,PHX,325.0,71.77391603578802
ONT,SEA,956.0,154.18367346938774
ONT,SFO,363.0,87.89665770265078
ONT,SJC,333.0,68.10320781032078
ONT,SLC,558.0,105.82036503362151
ONT,SMF,390.0,77.13998211091234
ORD,ABE,655.0,115.61271676300578
ORD,ABQ,1118.0,194.64150943396226
ORD,ACY,720.0,115.04081632653062
ORD,ALB,723.0,120.3127572016461
ORD,ANC,2846.0,406.53074433656957
ORD,ASE,1013.0,175.95548489666137
ORD,ATL,606.0,121.7011162179908
ORD,ATW,160.0,61.507610350076106
ORD,AUS,977.0,166.34931506849315
ORD,AVL,536.0,108.68110709987967
ORD,AVP,632.0,114.0187969924812
ORD,AZO,122.0,60.64989517819706
ORD,BDL,783.0,130.23542770628313
ORD,BHM,584.0,114.42907488986783
ORD,BIL,1060.0,181.6315789473684
ORD,BNA,409.0,94.20336225596529
ORD,BOI,1437.0,241.19261637239165
ORD,BOS,867.0,137.99559971611072
ORD,BTV,763.0,129.39115646258503
ORD,BUF,474.0,95.05054151624549
ORD,BWI,622.0,113.88290642969159
ORD,BZN,1186.0,202.53795379537954
ORD,CAE,666.0,122.94817073170732
ORD,CAK,343.0,82.50631844987363
ORD,CHA,501.0,101.53363228699551
ORD,CHO,566.0,108.20416253716552
ORD,CHS,760.0,134.2840800762631
ORD,CID,196.0,66.816091954023
ORD,CLE,316.0,79.93148688046647
ORD,CLT,599.0,118.4014939309057
ORD,CMH,296.0,79.55172413793103
ORD,CMX,360.0,85.51315789473684
ORD,COD,1077.0,182.0
ORD,COS,911.0,168.02422480620154
ORD,CRW,416.0,93.00877192982456
ORD,CVG,264.0,77.68823529411765
ORD,CWA,213.0,68.9969604863222
ORD,DAY,240.0,74.88592233009709
ORD,DCA,612.0,113.40027845457709
ORD,DEN,888.0,161.51215782229698
ORD,DFW,802.0,150.88887386778424
ORD,DLH,397.0,98.51797945205479
ORD,DSM,299.0,83.39285714285714
ORD,DTW,235.0,82.64354527938343
ORD,EAU,269.0,80.08497723823976
ORD,EGE,1007.0,170.41353383458647
ORD,ELM,566.0,101.0
ORD,ELP,1236.0,200.0
ORD,ERI,398.0,88.2406340057637
ORD,EVV,272.0,77.8780487804878
ORD,EWR,719.0,131.93432155074117
ORD,FAI,2785.0,398.0
ORD,FAR,557.0,119.36773633998266
ORD,FCA,1352.0,235.192
ORD,FLL,1182.0,183.40838939453897
ORD,FNT,223.0,69.15165876777252
ORD,FSD,462.0,105.7928519328957
ORD,FWA,157.0,62.12877442273535
ORD,GRB,173.0,60.99276410998553
ORD,GRR,137.0,59.09590163934426
ORD,GSO,589.0,114.67430441898527
ORD,GSP,577.0,111.69071038251366
ORD,GTF,1210.0,213.1
ORD,GUC,1031.0,189.4
ORD,HNL,4243.0,557.6219178082192
ORD,HPN,738.0,131.83542976939202
ORD,HSV,510.0,103.54761904761905
ORD,IAD,588.0,113.12291169451073
ORD,IAH,925.0,167.8477267783337
ORD,ICT,588.0,119.62484157160964
ORD,IND,177.0,65.76699909338168
ORD,JAC,1162.0,190.67037037037036
ORD,JAN,677.0,132.5028790786948
ORD,JAX,864.0,147.78859060402684
ORD,JFK,740.0,135.22355921469284
ORD,LAN,179.0,60.66153846153846
ORD,LAS,1514.0,238.12779890156315
ORD,LAX,1744.0,270.0474402730375
ORD,LEX,323.0,81.07987220447285
ORD,LGA,733.0,128.92964876033056
ORD,LIT,552.0,115.6376811594203
ORD,LNK,466.0,104.95553453169347
ORD,MBS,222.0,70.51402805611222
ORD,MCI,403.0,95.66240557815223
ORD,MCO,1005.0,161.7741935483871
ORD,MDT,594.0,109.33132530120481
ORD,MEM,491.0,117.14097968936679
ORD,MHT,843.0,138.44221105527637
ORD,MIA,1197.0,185.8511396011396
ORD,MKE,67.0,48.93446044667084
ORD,MKG,118.0,58.22983257229833
ORD,MLI,139.0,59.20166666666667
ORD,MOB,778.0,139.36111111111111
ORD,MSN,108.0,57.515544041450774
ORD,MSO,1332.0,224.05263157894737
ORD,MSP,334.0,91.48491547464239
ORD,MSY,837.0,142.9625668449198
ORD,MTJ,1081.0,187.0
ORD,MYR,753.0,120.54770318021201
ORD,OAK,1836.0,276.538961038961
ORD,OGG,4184.0,555.3174603174604
ORD,OKC,693.0,138.94321329639888
ORD,OMA,416.0,97.5967987804878
ORD,ORF,717.0,133.5578764142733
ORD,PAH,342.0,81.7496183206107
ORD,PBI,1144.0,176.01102362204725
ORD,PDX,1739.0,267.7798418972332
ORD,PGD,1091.0,188.0
ORD,PHL,678.0,122.97742946708463
ORD,PHX,1440.0,230.34332988624612
ORD,PIA,130.0,58.57553956834533
ORD,PIT,413.0,89.90847201210288
ORD,PNS,794.0,137.97674418604652
ORD,PSP,1651.0,257.60348583877993
ORD,PVD,849.0,140.19099378881987
ORD,PWM,900.0,143.02846299810247
ORD,RAP,779.0,148.98347107438016
ORD,RDU,646.0,116.78642149929279
ORD,RIC,642.0,123.96570537802026
ORD,RNO,1671.0,255.0257731958763
ORD,ROA,531.0,108.0719557195572
ORD,ROC,528.0,103.70097508125677
ORD,RSW,1120.0,172.70143540669855
ORD,SAN,1723.0,259.9862926362767
ORD,SAT,1041.0,181.16914749661706
ORD,SAV,773.0,135.13690476190476
ORD,SBN,84.0,50.40589569160998
ORD,SCE,528.0,106.17487046632124
ORD,SDF,286.0,81.16594827586206
ORD,SEA,1721.0,271.9118025751073
ORD,SFO,1846.0,281.2076407839246
ORD,SGF,438.0,100.74279123414071
ORD,SJC,1829.0,273.55444126074497
ORD,SJU,2072.0,279.11605584642234
ORD,SLC,1250.0,214.90647719762063
ORD,SMF,1781.0,274.09725400457666
ORD,SNA,1726.0,262.483354950281
ORD,SPI,174.0,61.07210626185958
ORD,SRQ,1050.0,165.38277511961724
ORD,STL,258.0,73.96176688938381
ORD,STT,2116.0,289.43243243243245
ORD,SYR,607.0,110.76733780760627
ORD,TPA,1012.0,160.13989239046887
ORD,TTN,693.0,125.25862068965517
ORD,TUL,585.0,118.79523227383864
ORD,TUS,1437.0,225.09270704573547
ORD,TVC,224.0,69.11111111111111
ORD,TYS,475.0,96.40078256008944
ORD,UST,906.0,146.6867469879518
ORD,XNA,522.0,111.90935390549663
ORF,ATL,516.0,113.59852137576343
ORF,BWI,159.0,59.68017732742242
ORF,CLT,290.0,84.5852417302799
ORF,DEN,1553.0,240.0
ORF,DFW,1212.0,210.17603550295857
ORF,DTW,529.0,117.33839479392624
ORF,EWR,284.0,88.25428784489188
ORF,IAD,157.0,59.45783132530121
ORF,IAH,1201.0,207.38323353293413
ORF,JFK,290.0,91.0
ORF,LGA,296.0,91.76
ORF,MCO,655.0,118.184855233853
ORF,MDW,704.0,134.0620592383639
ORF,MSP,1045.0,180.69791666666666
ORF,ORD,717.0,139.7859649122807
ORF,TPA,717.0,120.0
ORH,FLL,1211.0,193.0284090909091
ORH,MCO,1091.0,179.13953488372093
OTH,DEN,1040.0,155.93939393939394
OTH,SFO,412.0,91.19455252918289
OTZ,ANC,548.0,88.3076923076923
OTZ,OME,183.0,42.144404332129966
PAH,ORD,342.0,95.0045731707317
PBG,FLL,1334.0,201.77685950413223
PBG,MCO,1199.0,195.88888888888889
PBG,MYR,811.0,137.0253164556962
PBI,ACY,936.0,137.76158940397352
PBI,ATL,545.0,112.22565369569693
PBI,BDL,1133.0,167.79028132992326
PBI,BOS,1197.0,178.8396501457726
PBI,BWI,883.0,142.39805825242718
PBI,CLT,590.0,114.32009925558313
PBI,DCA,857.0,139.4536082474227
PBI,DEN,1679.0,277.38194444444446
PBI,DFW,1102.0,190.70535714285714
PBI,DTW,1086.0,180.73604060913706
PBI,EWR,1023.0,169.9128425222846
PBI,HPN,1056.0,165.2896265560166
PBI,IAH,956.0,179.22471910112358
PBI,ISP,1052.0,159.9721835883171
PBI,JFK,1028.0,162.76265356265355
PBI,LGA,1035.0,171.24381625441697
PBI,MDW,1128.0,190.0
PBI,MSP,1451.0,233.66666666666666
PBI,ORD,1144.0,196.56883509833585
PBI,PHL,951.0,158.00355555555555
PBI,PIT,952.0,155.0
PBI,PVD,1148.0,170.0
PBI,TTN,985.0,160.5487804878049
PDX,ABQ,1111.0,158.25
PDX,ANC,1542.0,226.0994094488189
PDX,ATL,2172.0,280.8448275862069
PDX,AUS,1715.0,233.04929577464787
PDX,BOI,344.0,68.88413098236776
PDX,BOS,2537.0,318.45841035120145
PDX,BUR,817.0,129.60928270042194
PDX,BWI,2358.0,300.0
PDX,BZN,554.0,98.375
PDX,CLE,2045.0,265.14814814814815
PDX,CLT,2282.0,285.8701754385965
PDX,DAL,1626.0,218.58725761772854
PDX,DCA,2350.0,297.3157894736842
PDX,DEN,991.0,151.1895390989125
PDX,DFW,1616.0,226.16385435168738
PDX,DTW,1953.0,252.8724279835391
PDX,EWR,2434.0,308.66187050359713
PDX,FAT,626.0,111.10164835164835
PDX,HNL,2603.0,366.62483487450464
PDX,HOU,1843.0,244.97512437810946
PDX,IAD,2327.0,297.0950819672131
PDX,IAH,1825.0,245.34819277108434
PDX,JFK,2454.0,314.06378600823047
PDX,KOA,2607.0,384.33116883116884
PDX,LAS,763.0,126.28526315789473
PDX,LAX,834.0,143.51636747624076
PDX,LGB,846.0,137.4851485148515
PDX,LIH,2631.0,384.2298850574713
PDX,MCI,1482.0,204.85212298682285
PDX,MDW,1751.0,236.92866578599737
PDX,MSP,1426.0,200.69386637458928
PDX,OAK,543.0,101.32065775950667
PDX,OGG,2562.0,365.2282793867121
PDX,OMA,1369.0,188.23809523809524
PDX,ONT,838.0,135.01569037656904
PDX,ORD,1739.0,237.71658805031447
PDX,PHL,2406.0,298.0487804878049
PDX,PHX,1009.0,153.2844155844156
PDX,PSP,873.0,135.21851851851852
PDX,SAN,933.0,143.26804700615557
PDX,SBA,784.0,126.96408839779005
PDX,SEA,129.0,58.00897263346792
PDX,SFO,550.0,109.73601570166831
PDX,SJC,569.0,104.5791341376863
PDX,SLC,630.0,107.05334233625929
PDX,SMF,479.0,85.26826484018265
PDX,SNA,859.0,141.11915438821268
PDX,STL,1708.0,228.0122591943958
PDX,TUS,1119.0,163.56190476190477
PGD,ORD,1091.0,188.11111111111111
PGD,PHL,973.0,155.48
PGD,TTN,1008.0,161.4
PHF,ATL,508.0,112.4090909090909
PHL,ATL,666.0,138.20497427101202
PHL,AUS,1430.0,229.51011235955056
PHL,BDL,196.0,67.54761904761905
PHL,BNA,675.0,128.7597977243995
PHL,BOS,280.0,80.62108150470219
PHL,BUF,279.0,76.75
PHL,BWI,90.0,44.0
PHL,CHS,550.0,111.82558139534883
PHL,CLE,363.0,92.26315789473684
PHL,CLT,449.0,111.0763202725724
PHL,CMH,406.0,94.390625
PHL,CVG,507.0,114.0
PHL,DAL,1295.0,215.65459610027855
PHL,DCA,119.0,60.311355311355314
PHL,DEN,1558.0,259.7833461835004
PHL,DFW,1303.0,222.14636258660508
PHL,DTW,453.0,107.1963696369637
PHL,FLL,992.0,171.8970701619121
PHL,IAH,1325.0,224.51143911439115
PHL,ILM,413.0,89.0
PHL,IND,588.0,126.99752475247524
PHL,JAX,742.0,139.4264705882353
PHL,JFK,94.0,63.0
PHL,LAS,2176.0,327.77674190382726
PHL,LAX,2402.0,360.512218495448
PHL,LGA,96.0,56.52157829839704
PHL,MCI,1038.0,171.1055900621118
PHL,MCO,861.0,155.9508873297565
PHL,MDW,668.0,134.3178334184977
PHL,MIA,1013.0,177.05067178502878
PHL,MKE,690.0,131.84375
PHL,MSP,980.0,176.8421686746988
PHL,MSY,1089.0,187.10992366412214
PHL,MYR,473.0,94.12264150943396
PHL,ORD,678.0,143.63511259382818
PHL,PBI,951.0,171.12488928255092
PHL,PDX,2406.0,362.0
PHL,PGD,973.0,182.12
PHL,PHX,2075.0,315.0036674816626
PHL,PIT,268.0,76.59612903225806
PHL,PVD,237.0,70.65314401622717
PHL,RDU,337.0,83.29695431472081
PHL,RSW,993.0,180.09821428571428
PHL,SAN,2370.0,350.5727923627685
PHL,SAT,1496.0,241.1734693877551
PHL,SAV,629.0,124.4
PHL,SEA,2378.0,362.3235908141962
PHL,SFO,2521.0,372.67539267015707
PHL,SJU,1576.0,251.8907987866532
PHL,SLC,1927.0,305.4507299270073
PHL,STL,814.0,153.94803548795943
PHL,STT,1605.0,238.7941176470588
PHL,TPA,920.0,166.1682999573924
PHL,UST,766.0,141.79207920792078
PHX,ABQ,328.0,66.19981060606061
